cveID,description,cwe,publishedDate,lastModifiedDate,cvssV2_vectorString,cvssV2_accessVector,cvssV2_accessComplexity,cvssV2_authentication,cvssV2_confidentialityImpact,cvssV2_integrityImpact,cvssV2_availabilityImpact,cvssV2_baseScore,cvssV2_severity,cvssV2_exploitabilityScore,cvssV2_impactScore,cvssV2_obtainAllPrivilege,cvssV2_obtainUserPrivilege,cvssV2_obtainOtherPrivilege,cvssV2_userInteractionRequired,cvssV3_vectorString,cvssV3_attackVector,cvssV3_attackComplexity,cvssV3_confidentialityImpact,cvssV3_integrityImpact,cvssV3_availabilityImpact,cvssV3_baseScore,cvssV3_baseSeverity,cvssV3_exploitabilityScore,cvssV3_impactScore,cvssV3_privilegesRequired,cvssV3_scope,cvssV3_userInteraction,ref_cnt,vuln_sftw,vuln_sftw_cnt,vuln_sftw_vndr,vuln_vndr_cnt,vuln_sftw_type,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,notes,EXPLOIT_CODE_MATURITY,VPR_SCORE
CVE-2010-1871,"JBoss Seam 2 (jboss-seam2), as used in JBoss Enterprise Application Platform 4.3.0 for Red Hat Linux, does not properly sanitize inputs for JBoss Expression Language (EL) expressions, which allows remote attackers to execute arbitrary code via a crafted URL.  NOTE: this is only a vulnerability when the Java Security Manager is not properly configured.",CWE-20,2010-08-05T13:23Z,2017-11-10T02:29Z,AV:N/AC:M/Au:N/C:P/I:P/A:P,NETWORK,MEDIUM,NONE,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,8.6,6.4,False,False,False,True,,,,,,,,,,,,,,8,jboss_enterprise_application_platform,1,redhat,1,a,Red Hat,JBoss Seam 2,Red Hat Linux JBoss Seam 2 Remote Code Execution Vulnerability,2021-12-10,"JBoss Seam 2 (jboss-seam2), as used in JBoss Enterprise Application Platform 4.3.0 for Red Hat Linux, allows attackers to perform remote code execution. This vulnerability can only be exploited when the Java Security Manager is not properly configured.",Apply updates per vendor instructions.,2022-06-10,,High,8.899999619
CVE-2010-2568,"Windows Shell in Microsoft Windows XP SP3, Server 2003 SP2, Vista SP1 and SP2, Server 2008 SP2 and R2, and Windows 7 allows local users or remote attackers to execute arbitrary code via a crafted (1) .LNK or (2) .PIF shortcut file, which is not properly handled during icon display in Windows Explorer, as demonstrated in the wild in July 2010, and originally reported for malware that leverages CVE-2010-2772 in Siemens WinCC SCADA systems.",CWE-20,2010-07-22T05:43Z,2019-02-26T14:04Z,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,True,,,,,,,,,,,,,,14,windows_vista;windows_xp;windows_2003_server;windows_server_2003;windows_7;windows_server_2008,6,microsoft,1,o,Microsoft,Windows,Microsoft Windows Remote Code Execution Vulnerability,2022-09-15,Microsoft Windows incorrectly parses shortcuts in such a way that malicious code may be executed when the operating system displays the icon of a malicious shortcut file. An attacker who successfully exploited this vulnerability could execute code as the logged-on user.,Apply updates per vendor instructions.,2022-10-06,https://docs.microsoft.com/en-us/security-updates/securitybulletins/2010/ms10-046,High,9.800000191
CVE-2010-2572,"Buffer overflow in Microsoft PowerPoint 2002 SP3 and 2003 SP3 allows remote attackers to execute arbitrary code via a crafted PowerPoint 95 document, aka ""PowerPoint Parsing Buffer Overflow Vulnerability.""",CWE-119,2010-11-10T03:00Z,2018-10-12T21:58Z,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,True,,,,,,,,,,,,,,3,powerpoint,1,microsoft,1,a,Microsoft,PowerPoint,Microsoft PowerPoint Buffer Overflow Vulnerability,2022-06-08,Microsoft PowerPoint contains a buffer overflow vulnerability that alllows for remote code execution.,Apply updates per vendor instructions.,2022-06-22,,High,8.899999619
CVE-2010-2861,"Multiple directory traversal vulnerabilities in the administrator console in Adobe ColdFusion 9.0.1 and earlier allow remote attackers to read arbitrary files via the locale parameter to (1) CFIDE/administrator/settings/mappings.cfm, (2) logging/settings.cfm, (3) datasources/index.cfm, (4) j2eepackaging/editarchive.cfm, and (5) enter.cfm in CFIDE/administrator/.",CWE-22,2010-08-11T18:47Z,2013-09-24T03:39Z,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,10.0,6.4,False,False,True,False,,,,,,,,,,,,,,5,coldfusion,1,adobe,1,a,Adobe,ColdFusion,Adobe ColdFusion Directory Traversal Vulnerability,2022-03-25,A directory traversal vulnerability exists in the administrator console in Adobe ColdFusion which allows remote attackers to read arbitrary files.,Apply updates per vendor instructions.,2022-04-15,,Functional,7.199999809
CVE-2010-2883,"Stack-based buffer overflow in CoolType.dll in Adobe Reader and Acrobat 9.x before 9.4, and 8.x before 8.2.5 on Windows and Mac OS X, allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a PDF document with a long field in a Smart INdependent Glyphlets (SING) table in a TTF font, as exploited in the wild in September 2010. NOTE: some of these details are obtained from third party information.",CWE-119,2010-09-09T22:00Z,2018-10-30T16:25Z,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,True,,,,,,,,,,,,,,19,acrobat_reader;acrobat,2,adobe,1,a,Adobe,Reader and Acrobat,Adobe Acrobat and Reader Stack-Based Buffer Overflow Vulnerability,2022-06-08,Adobe Acrobat and Reader contain a stack-based buffer overflow vulnerability which allows remote attackers to execute code or cause denial-of-service.,Apply updates per vendor instructions.,2022-06-22,,High,9.600000381
CVE-2010-3035,"Cisco IOS XR 3.4.0 through 3.9.1, when BGP is enabled, does not properly handle unrecognized transitive attributes, which allows remote attackers to cause a denial of service (peering reset) via a crafted prefix announcement, as demonstrated in the wild in August 2010 with attribute type code 99, aka Bug ID CSCti62211.",CWE-20,2010-08-30T21:00Z,2017-08-17T01:32Z,AV:N/AC:L/Au:N/C:N/I:N/A:P,NETWORK,LOW,NONE,NONE,NONE,PARTIAL,5.0,MEDIUM,10.0,2.9,False,False,False,False,,,,,,,,,,,,,,7,ios_xr,1,cisco,1,o,Cisco,IOS XR,Cisco IOS XR Border Gateway Protocol (BGP) Denial-of-Service Vulnerability,2022-03-25,"Cisco IOS XR, when BGP is the configured routing feature, allows remote attackers to cause a denial-of-service.",Apply updates per vendor instructions.,2022-04-15,,Functional,5.099999905
CVE-2010-3333,"Stack-based buffer overflow in Microsoft Office XP SP3, Office 2003 SP3, Office 2007 SP2, Office 2010, Office 2004 and 2008 for Mac, Office for Mac 2011, and Open XML File Format Converter for Mac allows remote attackers to execute arbitrary code via crafted RTF data, aka ""RTF Stack Buffer Overflow Vulnerability.""",CWE-119,2010-11-10T03:00Z,2018-10-12T21:58Z,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,True,,,,,,,,,,,,,,10,office;open_xml_file_format_converter,2,microsoft,1,a,Microsoft,Office,Microsoft Office Stack-based Buffer Overflow Vulnerability,2022-03-03,A stack-based buffer overflow vulnerability exists in the parsing of RTF data in Microsoft Office and earlier allows an attacker to perform remote code execution.,Apply updates per vendor instructions.,2022-03-24,,High,9.699999809
CVE-2010-3904,"The rds_page_copy_user function in net/rds/page.c in the Reliable Datagram Sockets (RDS) protocol implementation in the Linux kernel before 2.6.36 does not properly validate addresses obtained from user space, which allows local users to gain privileges via crafted use of the sendmsg and recvmsg system calls.",CWE-20,2010-12-06T20:13Z,2020-08-14T15:24Z,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0,False,False,False,False,,,,,,,,,,,,,,19,ubuntu_linux;linux_enterprise_real_time_extension;linux_enterprise_desktop;opensuse;linux_enterprise_server;linux_kernel,6,opensuse;linux;suse;canonical,4,o,Linux,Kernel,Linux Kernel Improper Input Validation Vulnerability,2023-05-12,Linux Kernel contains an improper input validation vulnerability in the Reliable Datagram Sockets (RDS) protocol implementation that allows local users to gain privileges via crafted use of the sendmsg and recvmsg system calls.,The impacted product is end-of-life and should be disconnected if still in use.,2023-06-02,https://lkml.iu.edu/hypermail/linux/kernel/1601.3/06474.html,High,8.899999619
CVE-2010-4344,"Heap-based buffer overflow in the string_vformat function in string.c in Exim before 4.70 allows remote attackers to execute arbitrary code via an SMTP session that includes two MAIL commands in conjunction with a large message containing crafted headers, leading to improper rejection logging.",CWE-119,2010-12-14T16:00Z,2023-02-13T04:28Z,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,False,,,,,,,,,,,,,,33,exim,1,exim,1,a,Exim,Exim,Exim Heap-Based Buffer Overflow Vulnerability,2022-03-25,Heap-based buffer overflow in the string_vformat function in string.c in Exim before 4.70 allows remote attackers to execute arbitrary code via an SMTP session.,Apply updates per vendor instructions.,2022-04-15,,Functional,7.400000095
CVE-2010-4345,"Exim 4.72 and earlier allows local users to gain privileges by leveraging the ability of the exim user account to specify an alternate configuration file with a directive that contains arbitrary commands, as demonstrated by the spool_directory directive.",CWE-264,2010-12-14T16:00Z,2023-02-13T04:28Z,AV:L/AC:M/Au:N/C:C/I:C/A:C,LOCAL,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,3.4,10.0,False,False,False,False,,,,,,,,,,,,,,28,exim,1,exim,1,a,Exim,Exim,Exim Privilege Escalation Vulnerability,2022-03-25,Exim allows local users to gain privileges by leveraging the ability of the exim user account to specify an alternate configuration file with a directive that contains arbitrary commands.,Apply updates per vendor instructions.,2022-04-15,,Functional,8.399999619
CVE-2010-4398,"Stack-based buffer overflow in the RtlQueryRegistryValues function in win32k.sys in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP1 and SP2, Windows Server 2008 Gold, SP2, and R2, and Windows 7 allows local users to gain privileges, and bypass the User Account Control (UAC) feature, via a crafted REG_BINARY value for a SystemDefaultEUDCFont registry key, aka ""Driver Improper Interaction with Windows Kernel Vulnerability.""",CWE-119,2010-12-06T13:44Z,2018-10-12T21:59Z,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0,False,False,False,False,,,,,,,,,,,,,,13,windows_vista;windows_xp;windows_2003_server;windows_7;windows_server_2008,5,microsoft,1,o,Microsoft,Windows,Microsoft Windows Kernel Stack-Based Buffer Overflow Vulnerability,2022-03-28,"Stack-based buffer overflow in the RtlQueryRegistryValues function in win32k.sys in Microsoft Windows allows local users to gain privileges, and bypass the User Account Control (UAC) feature.",Apply updates per vendor instructions.,2022-04-21,,High,9.399999619
CVE-2010-5326,"The Invoker Servlet on SAP NetWeaver Application Server Java platforms, possibly before 7.3, does not require authentication, which allows remote attackers to execute arbitrary code via an HTTP or HTTPS request, as exploited in the wild in 2013 through 2016, aka a ""Detour"" attack.",NVD-CWE-noinfo,2016-05-13T10:59Z,2021-04-20T18:41Z,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,10.0,10.0,False,False,False,False,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,10.0,CRITICAL,3.9,6.0,NONE,CHANGED,NONE,6,netweaver_application_server_java,1,sap,1,a,SAP,NetWeaver,SAP NetWeaver Remote Code Execution Vulnerability,2021-11-03,"SAP NetWeaver Application Server Java Platforms Invoker Servlet does not require authentication, allowing for remote code execution via a HTTP or HTTPS request.",Apply updates per vendor instructions.,2022-05-03,,Functional,8.100000381
CVE-2010-5330,"On certain Ubiquiti devices, Command Injection exists via a GET request to stainfo.cgi (aka Show AP info) because the ifname variable is not sanitized, as demonstrated by shell metacharacters. The fixed version is v4.0.1 for 802.11 ISP products, v5.3.5 for AirMax ISP products, and v5.4.5 for AirSync firmware. For example, Nanostation5 (Air OS) is affected.",CWE-77,2019-06-11T21:29Z,2019-06-14T13:25Z,AV:N/AC:L/Au:N/C:P/I:N/A:N,NETWORK,LOW,NONE,PARTIAL,NONE,NONE,5.0,MEDIUM,10.0,2.9,False,False,False,False,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,2,airos,1,ui,1,o,Ubiquiti,AirOS,Ubiquiti AirOS Command Injection Vulnerability,2022-04-15,Certain Ubiquiti devices contain a command injection vulnerability via a GET request to stainfo.cgi.,Apply updates per vendor instructions.,2022-05-06,,Functional,7.400000095
CVE-2011-0609,"Unspecified vulnerability in Adobe Flash Player 10.2.154.13 and earlier on Windows, Mac OS X, Linux, and Solaris; 10.1.106.16 and earlier on Android; Adobe AIR 2.5.1 and earlier; and Authplay.dll (aka AuthPlayLib.bundle) in Adobe Reader and Acrobat 9.x through 9.4.2 and 10.x through 10.0.1 on Windows and Mac OS X, allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via crafted Flash content, as demonstrated by a .swf file embedded in an Excel spreadsheet, and as exploited in the wild in March 2011.",NVD-CWE-noinfo,2011-03-15T17:55Z,2018-10-30T16:26Z,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,True,,,,,,,,,,,,,,22,acrobat_reader;flash_player;acrobat,3,adobe,1,a,Adobe,Flash Player,Adobe Flash Player Unspecified Vulnerability,2022-06-08,Adobe Flash Player contains an unspecified vulnerability which allows remote attackers to execute code or cause denial-of-service.,The impacted product is end-of-life and should be disconnected if still in use.,2022-06-22,,High,9.600000381
CVE-2011-0611,"Adobe Flash Player before 10.2.154.27 on Windows, Mac OS X, Linux, and Solaris and 10.2.156.12 and earlier on Android; Adobe AIR before 2.6.19140; and Authplay.dll (aka AuthPlayLib.bundle) in Adobe Reader 9.x before 9.4.4 and 10.x through 10.0.1 on Windows, Adobe Reader 9.x before 9.4.4 and 10.x before 10.0.3 on Mac OS X, and Adobe Acrobat 9.x before 9.4.4 and 10.x before 10.0.3 on Windows and Mac OS X allow remote attackers to execute arbitrary code or cause a denial of service (application crash) via crafted Flash content; as demonstrated by a Microsoft Office document with an embedded .swf file that has a size inconsistency in a ""group of included constants,"" object type confusion, ActionScript that adds custom functions to prototypes, and Date objects; and as exploited in the wild in April 2011.",CWE-119,2011-04-13T14:55Z,2018-10-30T16:26Z,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,True,,,,,,,,,,,,,,25,acrobat_reader;flash_player;acrobat;adobe_air,4,adobe,1,a,Adobe,Flash Player,Adobe Flash Player Remote Code Execution Vulnerability,2022-03-03,Adobe Flash Player contains a vulnerability which allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via crafted Flash content.,The impacted product is end-of-life and should be disconnected if still in use.,2022-03-24,,High,9.600000381
CVE-2011-1823,"The vold volume manager daemon on Android 3.0 and 2.x before 2.3.4 trusts messages that are received from a PF_NETLINK socket, which allows local users to execute arbitrary code and gain root privileges via a negative index that bypasses a maximum-only signed integer check in the DirectVolume::handlePartitionAdded method, which triggers memory corruption, as demonstrated by Gingerbreak.",CWE-189,2011-06-09T10:36Z,2017-08-17T01:34Z,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0,True,False,False,False,,,,,,,,,,,,,,9,android,1,google,1,o,Android,Android OS,Android OS Privilege Escalation Vulnerability,2022-09-08,"The vold volume manager daemon in Android kernel trusts messages from a PF_NETLINK socket, which allows an attacker to execute code and gain root privileges. This vulnerability is associated with GingerBreak and Exploit.AndroidOS.Lotoor.",Apply updates per vendor instructions.,2022-09-29,https://android.googlesource.com/platform/system/vold/+/c51920c82463b240e2be0430849837d6fdc5352e,High,9.699999809
CVE-2011-1889,"The NSPLookupServiceNext function in the client in Microsoft Forefront Threat Management Gateway (TMG) 2010 allows remote attackers to execute arbitrary code via vectors involving unspecified requests, aka ""TMG Firewall Client Memory Corruption Vulnerability.""",CWE-119,2011-06-16T20:55Z,2018-10-12T22:01Z,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,10.0,10.0,False,False,False,False,,,,,,,,,,,,,,6,forefront_threat_management_gateway,1,microsoft,1,a,Microsoft,Forefront Threat Management Gateway (TMG),Microsoft Forefront TMG Remote Code Execution Vulnerability,2022-03-03,A remote code execution vulnerability exists in the Forefront Threat Management Gateway (TMG) Firewall Client Winsock provider that could allow code execution in the security context of the client application.,Apply updates per vendor instructions.,2022-03-24,,Functional,7.400000095
CVE-2011-2005,"afd.sys in the Ancillary Function Driver in Microsoft Windows XP SP2 and SP3 and Server 2003 SP2 does not properly validate user-mode input passed to kernel mode, which allows local users to gain privileges via a crafted application, aka ""Ancillary Function Driver Elevation of Privilege Vulnerability.""",CWE-264,2011-10-12T02:52Z,2019-02-26T14:04Z,AV:L/AC:L/Au:N/C:C/I:C/A:C,LOCAL,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,7.2,HIGH,3.9,10.0,False,False,False,False,,,,,,,,,,,,,,2,windows_xp;windows_2003_server;windows_server_2003,3,microsoft,1,o,Microsoft,Ancillary Function Driver (afd.sys),Microsoft Ancillary Function Driver (afd.sys) Improper Input Validation Vulnerability,2022-03-28,"afd.sys in the Ancillary Function Driver in Microsoft Windows does not properly validate user-mode input passed to kernel mode, which allows local users to gain privileges via a crafted application.",Apply updates per vendor instructions.,2022-04-18,,High,9.600000381
CVE-2011-2462,"Unspecified vulnerability in the U3D component in Adobe Reader and Acrobat 10.1.1 and earlier on Windows and Mac OS X, and Adobe Reader 9.x through 9.4.6 on UNIX, allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via unknown vectors, as exploited in the wild in December 2011.",NVD-CWE-noinfo,2011-12-07T19:55Z,2017-09-19T01:33Z,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,10.0,10.0,False,False,False,False,,,,,,,,,,,,,,8,acrobat_reader;acrobat,2,adobe,1,a,Adobe,Acrobat and Reader,Adobe Acrobat and Reader Universal 3D Memory Corruption Vulnerability,2022-06-08,The Universal 3D (U3D) component in Adobe Acrobat and Reader contains a memory corruption vulnerability which could allow remote attackers to execute code or cause denial-of-service.,Apply updates per vendor instructions.,2022-06-22,,High,9.600000381
